117,tt0003949,2016-05-04,2016-05-04,,Fatty's Magic Pants,https://www.imdb.com/title/tt0003949/,short,5.2,12,1914,"Comedy, Short",162,1914-12-14,Roscoe 'Fatty' Arbuckle
118,tt0005654,2016-05-04,2016-05-04,,"Love, Speed and Thrills",https://www.imdb.com/title/tt0005654/,short,5.2,13,1915,"Action, Comedy, Short",131,1915-01-18,Walter Wright
119,tt0005489,2016-05-04,2016-05-04,,His New Job,https://www.imdb.com/title/tt0005489/,short,6.2,31,1915,"Short, Comedy",1630,1915-02-01,Charles Chaplin
120,tt0006684,2016-05-04,2016-05-04,,The Fireman,https://www.imdb.com/title/tt0006684/,short,6.6,24,1916,"Short, Comedy",2255,1916-06-12,Charles Chaplin
121,tt0006688,2016-05-04,2016-05-04,,Flirting with Fate,https://www.imdb.com/title/tt0006688/,movie,6.3,57,1916,"Adventure, Comedy",144,1916-06-25,Christy Cabanne
122,tt0006414,2016-05-04,2016-05-04,,Behind the Screen,https://www.imdb.com/title/tt0006414/,short,7.0,30,1916,"Short, Comedy, Romance",2414,1916-11-13,Charles Chaplin
123,tt0008443,2016-05-04,2016-05-04,,The Poor Little Rich Girl,https://www.imdb.com/title/tt0008443/,movie,6.7,65,1917,"Comedy, Drama, Family, Fantasy, Romance",1282,1917-03-05,Maurice Tourneur
124,tt0008519,2016-05-04,2016-05-04,,A Romance of the Redwoods,https://www.imdb.com/title/tt0008519/,movie,5.8,91,1917,"Adventure, Comedy, Drama, History, Romance, Western",751,1917-05-14,Cecil B. DeMille
125,tt0007802,2016-05-04,2016-05-04,,A Clever Dummy,https://www.imdb.com/title/tt0007802/,short,5.8,23,1917,"Short, Comedy",155,1917-07-15,"Robert P. Kerr, Ferris Hartman, Herman C. Raymaker"
126,tt0009466,2016-05-04,2016-05-04,,Out West,https://www.imdb.com/title/tt0009466/,short,6.4,25,1918,"Short, Western, Comedy",906,1918-01-20,Roscoe 'Fatty' Arbuckle
127,tt0008874,2016-05-04,2016-05-04,,The Bell Boy,https://www.imdb.com/title/tt0008874/,short,6.7,33,1918,"Short, Comedy",1094,1918-03-18,Roscoe 'Fatty' Arbuckle
128,tt0007476,2016-05-04,2016-05-04,,Triple Trouble,https://www.imdb.com/title/tt0007476/,short,5.2,23,1918,"Comedy, Short",937,1918-08-11,"Charles Chaplin, Leo White"
129,tt0008907,2016-05-04,2016-05-04,,The Bond,https://www.imdb.com/title/tt0008907/,short,5.5,10,1918,"Short, Comedy",945,1918-09-29,Charles Chaplin
